"","ASV","OGT99","CUBHE","CUB","dCUB","d99","nHE","nGenes"
"6137","54834905ea6e4ee9ce9595cbe50685ff",8.42745,0.536571178616208,0.529880265699822,-0.0118504122840099,25.6757179180838,25.5,1341.5
"6138","5483a2d405935741a9aa4b2b74b037e6",25.9004,0.59675867070732,0.551066936141818,-0.0829295195612027,12.7296951360658,30.5,1685.75
"6139","5486fdeeeea0b1449cbfbcd209b59914",11.14605,0.594072815716873,0.542037549024759,-0.0959579608132115,35.3352037874991,33.5625,1321.3125
"6140","548a9ce83c1a543745c95c94dce045f2",17.8833,0.550270937699621,0.526965968289293,-0.0442590551585615,19.4203658524493,33.3333333333333,1481
"6141","548b9ec8928285fa2047f28780687110",4.5638,0.50182090008036,0.51297480125166,0.0217416138094481,24.040265904361,27.672131147541,907.912568306011
"6142","548c2a0f24e1a9d260223e419c61e3fc",4.5345,0.523278092510032,0.516343530910205,-0.0134412897900273,31.6236020669447,33.5714285714286,1326.14285714286
"6143","548f8b394b7627e07913829037003b83",18.0555,0.581298342031319,0.532431914285879,-0.0921606525584005,24.8759430260979,36.6666666666667,1501
"6144","5499dca86e767731b225eb31340e3dc0",9.1431,0.493615875406966,0.522126846021515,0.0546565331259796,14.6433971175452,40.5,4706.5
"6145","549b7a751a238d81b3bd0c2ac62db1b2",2.8673,0.574274253893003,0.537041337021121,-0.0693297038891027,39.4456021223935,37,1514
"6146","54aa45dfde017a80c98670684cb5ea9d",7.35275,0.496739385788503,0.51024987792933,0.0264801639142535,19.7037005088037,27.7799145299145,1061.70299145299
"6147","54af424d7454550f2f7e512ba0b47fad",3.75005,0.5776621469503,0.562890179906498,-0.0261488565824453,35.7880283549017,24.25,2274.25
"6148","54b17619d1f54baf64372862a4013f56",26.1996,0.501353616537456,0.512785724455496,0.0222900265118149,10.1017133839163,28.0235294117647,906.764705882353
"6149","54b2cb636385cd2ea7ab00b5c7b6f800",4.34325,0.627845294175492,0.537042939087396,-0.167933592483424,6.33724419212514,41.6397058823529,3202.91176470588
"6150","54c3fd5223fcd9c12b413f7d459bf540",24.9995,0.574274253893003,0.537041337021121,-0.0693297038891027,15.5682821584317,37,1514
"6151","54c6b3e12d1ed41a997ee149a1d31971",16.7912,0.553992112085293,0.525586216799037,-0.0539486988716575,15.3394202692644,16.5,1405
"6152","54c78b678ca1919bbaa8e94ad65009ee",21.0054,0.554230148631932,0.523960656743833,-0.0576583681323669,17.6958953614947,37,1691.5
"6153","54cb1f0e0093ca5be9c3cd62719595f3",16.2713,0.543905194924946,0.537875367772588,-0.0111885977699803,17.7549939803127,27.8,1068
"6154","54d0497559a3632f284188291f4badc2",29.2148,0.665518265884395,0.545313114531449,-0.219488265459856,3.68808006833765,43.1346153846154,4053.57211538462
"6155","54d0c064c653c598a1b342b42b0a4fb4",8.7651,0.554554082794894,0.552273042035687,-0.0041302772099818,27.6650473421782,42,2040
"6156","54d44f83430f4a9f22dd65b1fd22b972",6.13635,0.630340027432751,0.539810420984417,-0.167918216716191,12.1274654519414,41.5555555555556,3085.77777777778
"6157","54d5d2de32ae40eeeec8642fb4cebe11",18.9527,0.514303245592091,0.515834390727683,0.0030653868658742,15.2796877072937,33.4912280701754,1182.9649122807
"6158","54d7aed8310eb2625dee30ae2a13dc6a",2.9754,0.628453963611242,0.549108723184725,-0.144498233366847,39.5257520197523,27,2106
"6159","54db7900fa5543a3d14d24099e2a4c32",20.6876,0.504349592219672,0.514357715577665,0.0194860256083385,11.7365677940184,29.5616438356164,1302.27397260274
"6160","54de9b5a1f8ffd280d4f0f640360f3f0",22.7762,0.658075288919039,0.543788115208274,-0.209232267123199,4.82074375434772,43.0892018779343,4069.19248826291
"6161","54ebfb39df0026f41767af49858d06de",10.5624,0.574274253893003,0.537041337021121,-0.0693297038891027,28.1527053357623,37,1514
"6162","54ed1411648fa7f732ddab54ad6f8b39",25.9027,0.581552919259376,0.523225694585676,-0.111476223888215,19.0707760823655,40,2837
"6163","54f22c92bd6e45a5aa44db1f95543ff2",4.9491,0.503261314391291,0.521402350162247,0.0347927771428555,26.2229030062506,37,1535
"6164","54f27ad2afc3ebe505774cd825f5e312",16.9651,0.564267896054445,0.537279754201748,-0.0499797652518338,22.5169513886233,29,884.25
"6165","54f325caf90112a47033f81f174eeff4",27.14,0.567099538598642,0.524997858615815,-0.0801940032552336,14.7475564881116,33,1959
"6166","54f77983b9189c28c32f3bb97ac183d5",8.66215,0.535386305660791,0.530166968803678,-0.00966983310031007,23.7958969399519,31.6666666666667,1465.66666666667
"6167","54f83b4ab535b9b8b3af4e9b57b45d9f",17.78195,0.582312423526376,0.529009731469351,-0.0989109555945075,6.23407287836472,34.9272727272727,2492.83636363636
"6168","54f8dcdbf87c628d051f078379834253",17.33725,0.563475723996782,0.525495673414172,-0.071942277874927,38.1196154209364,30.6666666666667,2569.5
"6169","54fc6d605fdd8fdc96f0297d1f44ed04",22.3435,0.553992112085293,0.525586216799037,-0.0539486988716575,12.3743049787999,16.5,1405
