"","ASV","OGT99","CUBHE","CUB","dCUB","d99","d20C","nHE","nGenes"
"11091","8c7f099a68a9d5ffde76098dd75746ff",1.09,0.668767664309921,NA,-0.21826273201918,9.79345390154512,6.49743652468941,41.5714285714286,4062.1954887218
"11092","8c7f6069a2e34b1d9710dfb1b739686d",9.465,0.672971904272497,NA,-0.235121138966573,6.30965636846805,7.03273922367577,39.6923076923077,3091
"11093","8c83071c7175e6ac256b36ec1c2acadf",19.38,0.504287176943498,NA,0.0223710352956853,16.4882108611698,12.4539858757201,29.1666666666667,1271.11111111111
"11094","8c8492e711db4f1aa5313eb535b21a28",8.16,0.766226178631593,NA,-0.427896656206566,3.81140492050254,3.28414130920381,48.2602739726027,3848.84931506849
"11095","8c862404f57ddc172db42b85b3c96c80",16.24,0.501397086530989,NA,0.0226472847170153,18.9811651790707,12.8962260299274,27.7837837837838,910.194594594595
"11096","8c87a4e1703ad776ebb1df78a97053f6",17.775,0.611559864818014,NA,-0.103294986078603,7.52826022425051,12.8177743220664,34.4285714285714,2029.64285714286
"11097","8c8b1e88e56b6a78769b2301977df121",1.09,0.610792868062657,NA,-0.0791822002474439,13.3462135394386,7.93493347723314,30,1156
"11098","8c8d073ba6c16e7c331394267fdeebbd",10.34,0.499428229637319,NA,0.0448641547025962,24.3258155145233,8.18429283381406,36.5,3479
"11099","8c902bda5832cf5d17aee940508b6395",7.555,0.563118304227258,NA,-0.0760451194846792,15.5585139152714,21.3603535734994,43,2164
"11100","8c92f3b526cb85a4df3da960efe0e583",12.26,0.528044577760996,NA,-0.012633801599956,17.572022779983,9.63140375200402,30.5,1967
"11101","8c98fce1ae7124edfc12a2cc0be8bf76",10.26,0.570618277632658,NA,-0.0841163070039512,13.2154995781548,23.9076962469398,39,2216
"11102","8ca0ea74d61d61d8ee474bd3a882ea2c",30.14,0.553211775701568,NA,-0.0636659110114001,7.64426750958254,23.2907254243119,32.2,1771.8
"11103","8ca48895c94bd10d84f418588f6a33ee",10.095,0.506712340536633,NA,0.01687446935127,23.5996045173644,11.7338727819969,29.525,1265.6
"11104","8ca684619c9d95e3e873f83a21db7860",1.02,0.595678940990193,NA,-0.0659386662480727,15.5290126442285,13.1044748836545,24.5,1536.5
"11105","8ca943cf10bbc3c4f5303dfb0842be2b",17.775,0.547450759354184,NA,-0.0323486510881014,12.5539205247733,8.60875700110156,33.8333333333333,1295.61111111111
"11106","8caa77c043d647ef04975c4924854667",10.25,0.586313379752744,NA,0.00816976422692358,11.6393714572734,22.4305841687744,27,1128
"11107","8cae5bdf1ed45562157ace92fa870037",11.25,0.498868103339412,NA,0.0456288793210829,23.4520818459098,12.9539638720395,14,1169
"11108","8caf011ca3807d8125032732918a3785",10.865,0.49804094306102,NA,0.0242150469009641,24.232646618619,11.9916518852274,27.4415954415954,1069.60683760684
"11109","8caf185e60b5944d5028d500b6d7488b",10.48,0.609920189628112,NA,-0.133315390587274,9.73020020203082,11.3929596346362,41.3333333333333,3393.5
"11110","8caf3b8e13e845804c4bc9cc0245ee91",10.52,0.535386305660791,NA,-0.00966983310031006,17.7188923227076,14.9949843747979,31.6666666666667,1465.66666666667
"11111","8cb536fd7dd7eac0bb0dbc49e018b064",7.115,0.502945595206912,NA,0.0220672457780671,27.0128311577702,14.279803457971,24.0909090909091,884.454545454545
"11112","8cb5917138dac941459d5ff80bfa36b0",27.43,0.570380028314756,NA,-0.0881476764463469,7.23136919509806,24.9504223755884,32,1198.75
"11113","8cb82927de18d32b8705cb7616904f68",22.63,0.505886015673879,NA,0.0167767463758886,14.4609739638882,12.0693753250828,30.3804347826087,1297.4347826087
"11114","8cba96cf2afe0c6225a3a5a13c778f18",10.03,0.684293796512487,NA,-0.174338842637909,6.39569735769793,6.70524046713535,38,2909.5
"11115","8cbc1c43e6f8a6c8975cb71ea48e0c5f",1.485,0.54674789878343,NA,-0.0317576216836889,23.7029716252451,8.37005762235122,33.7647058823529,1265.05882352941
"11116","8cbd122876a47c3da8ad36a98cdb35d9",5.71,0.622766093340993,NA,-0.123429968826197,10.4250878554395,60.6943891363577,41,5535.5
"11117","8ccd6faa2b8062e0e7179d8c1691c47e",18.97,0.500948848117031,NA,0.0220412498665772,17.160725035588,12.6750145916227,27.3893442622951,945.954918032787
"11118","8cd307f25390313b265acab2bb91a56c",10.4,0.498279271624338,NA,0.0238277800663792,24.6442577500431,11.9812853424746,27.0767045454545,1059.24147727273
"11119","8cdd2f95256c93c7223f6b88ce25a092",16.25,0.629175631398374,NA,-0.15638337835448,7.35462839712204,10.9515477203567,34.8888888888889,3190
"11120","8ce1dcb907f767116c2b0757f70bcf15",29.42,0.508921306003292,NA,0.000357663245424788,10.8908908113095,12.9170986614553,26.9,1529.6
"11121","8ce416876c7c9103f6fe1a5aef417b5e",23.455,0.655931210531104,NA,-0.234220482649236,4.97565327768489,9.31897599958188,34.2727272727273,1448.54545454545
"11122","8ce521e99a5dd716c1a0cc1092cbc179",10.32,0.574274253893003,NA,-0.0693297038891027,12.7982810678369,19.0071590062482,37,1514
"11123","8ce576ab1bd513820c8523798057f9ee",10.33,0.506044110613852,NA,0.0176306013000931,23.4405930702442,12.0504127834947,30.3469387755102,1281.71428571429
"11124","8ce5a96413ef87f35abb53e5bb17d129",10.2,0.505655409593311,NA,0.0173112655283785,23.4684678469737,12.0675443956186,30.3076923076923,1298.40659340659
"11125","8ce70bf6c4a769d67dd250ce3c23fa78",9.965,0.574274253893003,NA,-0.0693297038891027,12.9666313056292,19.0071590062482,37,1514
"11126","8cea33a375b60695a8b6f6985b4293ba",3.71,0.539904138860575,NA,0.000579150880474015,22.0432246064604,23.8025186560379,31.3333333333333,2990
"11127","8cec0a9290023d9c603b471a8d7187d7",22.82,0.516247886458029,NA,0.00440582607647782,13.1331174298646,14.3308218947898,36.4545454545455,946.272727272727
"11128","8cecfb4aa1be3c1ac6f859b530b03668",1.5,0.628915472607645,NA,-0.166724906807666,15.198105617403,4.10453916456998,41.8571428571429,2570.85714285714
"11129","8cf223ff01e0ed406ae661b15b2b2d4e",16.035,0.541913990796216,NA,-0.0032246120705121,13.5705510802446,15.8391802351103,27.5833333333333,1088.91666666667
"11130","8cf2b4cf90e2063ea1a4eb6cceaa801d",12.045,0.570876624279888,NA,-0.0499173587890287,12.6455284403501,4.26121153141192,39.3333333333333,2648
"11131","8cf74cd837a3a6ac9e743083fb38ab19",1.43,0.643567580952321,NA,-0.177289074203855,14.9066264208404,4.74371393483034,41.4,2374.2
"11132","8cf969e7dff625e1234750dc0560a315",23.125,0.505886015673879,NA,0.0167767463758886,14.1954008133714,12.0693753250828,30.3804347826087,1297.4347826087
"11133","8cf989908076ef50c1e8016c46f84528",10.52,0.558162290414451,NA,-0.0145746040816713,14.5042410972901,17.7445913299674,32.5,4971.5
"11134","8cfc0eca4810e1ea45a6e7e371c7f167",11.915,0.501761854826262,NA,0.0218964771971075,22.4432309475595,12.8475305944472,27.5202312138728,906.601156069364
"11135","8cfcba9314ceb0740239748b983a54c7",9.73,0.504093364398574,NA,0.018324476119696,23.9960336414249,13.3238856072906,26.6760563380282,904.901408450704
"11136","8d091123ce21997f9d2d55e123c4982d",6.76,0.543708460504531,NA,0.00338707959021852,18.9625785147227,13.8674302971545,25.5,1085.75
"11137","8d0d4b52416bbff8358ff4234fabe55c",15.9,0.566588129124739,NA,-0.0494915450697019,12.2364347632178,4.42188009745936,39.5,5160
